system,param,current_value,type,sweep_tier,consumed_vec,consumed_tier2,consumed_live,test_status,n_runs_obs,distinct_values_tested,best_value_seen,best_mean_pool_sharpe,priority_rank,suggested_action,suggested_path,sweep_enabled,test_values,user_set_value,notes
crypto,E_3_USE_WT_STRUCTURE_EXIT_MODE,0,int,VEC_SCREEN,1,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0|0.5|1,,
crypto,GRACEFUL_EXIT_FILE_TEMPLATE,/Users/niels/Documents/binance/graceful_exit_{account_key}.json,Path,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,5,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,,,
crypto,GR_HTF_DIRECT_EXIT_ENABLED,True,bool,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,GR_HTF_DIRECT_EXIT_SCORE,15,float,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,7.5|11.25|15|18.75|22.5,,
crypto,HEDGE_EXIT_DELTA_CHECK_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,HEDGE_EXIT_WT_TF,3m,str,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
crypto,HLR_TOP_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,HTF_EXIT_VETO_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,HTF_EXIT_VETO_MAX_LOSS_PCT,2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,1|1.5|2|2.5|3,,
crypto,HTF_EXIT_VETO_MIN_ALIGNED,2,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,1|1.5|2|2.5|3,,
crypto,HTF_REGIME_EXIT_TF,15m,str,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
crypto,IN_GAIN_TREND_EXIT_LIVE_PARITY_ENABLED,False,bool,VEC_SCREEN,1,0,0,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,LONG_STRUCT_EXIT_TF,D,str,VEC_SCREEN,1,1,1,BLOCKED,,,,,5,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,LOSS_EXIT_HEDGE_MODE_BLOCK_ESCAPE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,LOSS_EXIT_REQUIRES_HEDGE,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,LOSS_EXIT_STALE_PRICE_ALLOW_NEAR_BE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,LOSS_EXIT_STOP_FUNCTIONS_KILL_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,LOSS_EXIT_TECHNICAL_BYPASS,"('LIQUIDATION', 'EMERGENCY_DC1H_BREACH', 'PARABOLIC_EXIT', 'GAIN_EROSION')",tuple,VEC_SCREEN,1,1,1,BLOCKED,,,,,5,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,LOSS_TECHNICAL_EXIT_NO_STALE_BLOCK,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MACD_EXIT_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MACD_EXIT_MIN_GAIN,0.3,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.15|0.225|0.3|0.375|0.45,,
crypto,MACD_EXIT_TF,15m,str,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,5,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,,,
crypto,MIN_HOLD_BARS_BEFORE_EXIT,32,int,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,16|24|32|40|48,,
crypto,MI_DIV_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MI_EXHAUST_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MI_EXIT_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MI_MIN_GAIN_EXIT,0.1,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.05|0.075|0.1|0.125|0.15,,
crypto,MI_STRUCT_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MI_VELOCITY_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MI_WAVE_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MTF_BB_REJECT_EXIT_ENABLED,True,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MTF_BB_REJECT_EXIT_LOOKBACK,5,int,VEC_SCREEN,1,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,2.5|3.75|5|6.25|7.5,,
crypto,MTF_BB_REJECT_EXIT_TF,1h,str,VEC_SCREEN,1,0,1,BLOCKED,,,,,5,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,MTF_DC_REJECT_EXIT_ENABLED,True,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MTF_DC_REJECT_EXIT_LOOKBACK,5,int,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,2.5|3.75|5|6.25|7.5,,
crypto,MTF_DC_REJECT_EXIT_TF,1h,str,VEC_SCREEN,1,0,1,BLOCKED,,,,,5,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,MTF_EXIT_MIN_OPEN_TS,0,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0|1|2,,
crypto,MTF_EXIT_USE_COMPOUND,True,bool,VEC_SCREEN,1,1,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MTF_GR_EXIT_GATE_ENABLED,True,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MTF_GR_EXIT_MIN_IND,5,int,VEC_SCREEN,1,0,0,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,2.5|3.75|5|6.25|7.5,,
crypto,MTF_GR_EXIT_MIN_TFS,3,int,VEC_SCREEN,1,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,1.5|2.25|3|3.75|4.5,,
crypto,MTF_WT_CROSS_EXIT_ENABLED,True,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,MTF_WT_CROSS_EXIT_TF,15m,str,VEC_SCREEN,1,0,1,BLOCKED,,,,,5,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,R3_HTF_FLIP_EXIT_ENABLED,False,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,RATIO_EMERGENCY_EXIT_COOLDOWN,999999,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,499999.5|749999.25|999999|1249998.75|1499998.5,,
crypto,RATIO_EMERGENCY_EXIT_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,RATIO_EMERGENCY_EXIT_MAX_LOSS_PCT,-999,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,-1498.5|-1248.75|-999|-749.25|-499.5,,
crypto,RATIO_EMERGENCY_EXIT_MAX_PER_CYCLE,0,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0|0.5|1,,
crypto,RATIO_EMERGENCY_EXIT_THRESHOLD,999,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,499.5|749.25|999|1248.75|1498.5,,
crypto,REENTRY_EXIT_RECLAIM_BUFFER_PCT,0.2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.1|0.15|0.2|0.25|0.3,,
crypto,REENTRY_EXIT_RECLAIM_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,REGIME_EXIT_TRENDING_THRESHOLD,15,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,7.5|11.25|15|18.75|22.5,,
crypto,REGIME_RANGING_EXIT_GAIN_MIN,0.15,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.075|0.1125|0.15|0.1875|0.225,,
crypto,REGIME_RANGING_WT_EXIT_VEL,-3,float,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-4.5|-3.75|-3|-2.25|-1.5,,
crypto,REGIME_TRENDING_EXIT_GAIN_MIN,2,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,1|1.5|2|2.5|3,,
crypto,REGIME_TRENDING_WT_EXIT_VEL,-12,float,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-18|-15|-12|-9|-6,,
crypto,RULE_B_3M_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,RZ_DIV_EXIT_ENABLED,True,bool,ENGINE_SCREEN,0,1,0,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,RZ_EXIT_ENABLED,False,bool,ENGINE_SCREEN,0,1,1,TESTED,21,True|False,True,0,5,RETEST_ADOPT,"History favors RZ_EXIT_ENABLED=True (mean pool_sharpe 0.0 over 21 runs) vs current False. Re-run Tier-2 OFAT at sample floor to confirm, THEN promote — do not adopt on history alone.",Y,True|False,,
crypto,RZ_K_EXIT,95,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,47.5|71.25|95|118.75|142.5,,
crypto,RZ_MFI_EXIT,85,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,42.5|63.75|85|106.25|127.5,,
crypto,RZ_TWO_PHASE_EXIT_ENABLED,True,bool,ENGINE_SCREEN,0,1,0,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,RZ_ZSCORE_EXIT_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SATOSHIT_EXIT_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,SATOSHIT_EXIT_LONG_RSI_MIN,55,float,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,27.5|41.25|55|68.75|82.5,,
crypto,SATOSHIT_EXIT_LONG_STOCH_K_MIN,60,float,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,30|45|60|75|90,,
crypto,SATOSHIT_EXIT_PARTIAL_PCT,0.7,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.35|0.525|0.7|0.875|1.05,,
crypto,SATOSHIT_EXIT_SHORT_RSI_MAX,42,float,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,21|31.5|42|52.5|63,,
crypto,SATOSHIT_EXIT_SHORT_STOCH_K_MAX,50,float,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,25|37.5|50|62.5|75,,
crypto,SATOSHIT_EXIT_USE_MAKER,True,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SCALP_V2_LH_LL_EXIT,True,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SCALP_V2_REDZONE_EXIT,True,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SCALP_V3_EXIT_15M_BAR,LL_OR_LH,str,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
crypto,SCALP_V3_EXIT_15M_K_MIN,95,int,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,47.5|71.25|95|118.75|142.5,,
crypto,SCALP_V3_EXIT_1M_BAR,LL_AND_LH,str,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
crypto,SCALP_V3_EXIT_1M_K_MIN,90,int,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,45|67.5|90|112.5|135,,
crypto,SCALP_V3_EXIT_3M_BAR,LL_OR_LH,str,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
crypto,SCALP_V3_EXIT_3M_K_MIN,95,int,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,47.5|71.25|95|118.75|142.5,,
crypto,SCALP_V3_EXIT_BAR_REVERSAL_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SCALP_V3_EXIT_K_CROSS_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SCALP_V3_EXIT_PROFIT_ONLY,False,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SCALP_V3_EXIT_REQUIRE_N_SIGNALS,3,int,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.5|2.25|3|3.75|4.5,,
crypto,SCALP_V3_EXIT_STDEV_REJECT_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SCALP_V3_EXIT_TF_MODE,15M_ONLY,str,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
crypto,SCALP_V3_EXIT_WT_FLIP_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
crypto,SCALP_V3_K_OB_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,SCALP_V3_K_OB_EXIT_K15M_HI,80,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,40|60|80|100|120,,
crypto,SCALP_V3_K_OB_EXIT_K15M_LO,20,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,10|15|20|25|30,,
crypto,SCALP_V3_K_OB_EXIT_K3M_HI,80,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,40|60|80|100|120,,
crypto,SCALP_V3_K_OB_EXIT_K3M_LO,20,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,10|15|20|25|30,,
crypto,SCALP_V3_K_OB_EXIT_WALL_PCT,0.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.25|0.375|0.5|0.625|0.75,,
crypto,SCALP_V3_MIN_TP_FOR_EARLY_EXIT,0.2,float,DEAD,0,0,0,OBSOLETE,,,,,5,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.1|0.15|0.2|0.25|0.3,,
crypto,SCALP_V3_PROTECTIVE_EXIT_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
crypto,SHORT_STRUCT_EXIT_TF,4h,str,VEC_SCREEN,1,1,1,BLOCKED,,,,,5,BLOCKED,Sweepable=False (no test range). Needs a range in baseline spec before it can be screened.,N,,,
crypto,SIMPLE_TP_EXIT_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,5,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,True|False,,
