system,param,is_long_short,sweep_tier,assessability,current_value,candidate_value,is_current_value,tested_ever,priority_rank,assessment_method,notes
crypto,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,35,,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,52.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,70,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,87.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_EXTREME_THRESHOLD,Y,DEAD,DEAD_REVIEW,70,105,,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_REBALANCE_THRESHOLD,Y,DEAD,DEAD_REVIEW,0.6,0.3,,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_REBALANCE_THRESHOLD,Y,DEAD,DEAD_REVIEW,0.6,0.45,,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_REBALANCE_THRESHOLD,Y,DEAD,DEAD_REVIEW,0.6,0.6,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_REBALANCE_THRESHOLD,Y,DEAD,DEAD_REVIEW,0.6,0.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,LS_RATIO_REBALANCE_THRESHOLD,Y,DEAD,DEAD_REVIEW,0.6,0.9,,,11,no consumer — verify dead & remove (not a test target),
crypto,MANDATORY_HEDGE_GAIN_THRESHOLD_PCT,Y,ENGINE_SCREEN,BACKTESTABLE,-0.5,-0.75,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,MANDATORY_HEDGE_GAIN_THRESHOLD_PCT,Y,ENGINE_SCREEN,BACKTESTABLE,-0.5,-0.625,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,MANDATORY_HEDGE_GAIN_THRESHOLD_PCT,Y,ENGINE_SCREEN,BACKTESTABLE,-0.5,-0.5,Y,,11,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,MANDATORY_HEDGE_GAIN_THRESHOLD_PCT,Y,ENGINE_SCREEN,BACKTESTABLE,-0.5,-0.375,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,MANDATORY_HEDGE_GAIN_THRESHOLD_PCT,Y,ENGINE_SCREEN,BACKTESTABLE,-0.5,-0.25,,,11,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,MANDATORY_HEDGE_HARD_THRESHOLD_PCT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-2,-3,,,11,no consumer — verify dead & remove (not a test target),
crypto,MANDATORY_HEDGE_HARD_THRESHOLD_PCT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-2,-2.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MANDATORY_HEDGE_HARD_THRESHOLD_PCT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-2,-2,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,MANDATORY_HEDGE_HARD_THRESHOLD_PCT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-2,-1.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MANDATORY_HEDGE_HARD_THRESHOLD_PCT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-2,-1,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-1.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-1.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-1,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-0.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-0.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,0.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,0.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,1,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,1.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM3_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,1.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-1.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-1.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-1,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-0.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_LONG_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,-1,-0.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,0.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,0.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,1,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,1.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,MOM5_SHORT_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1,1.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,RATIO_PNL_DELTA_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,1.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,RATIO_PNL_DELTA_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,2.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,RATIO_PNL_DELTA_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,3,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,RATIO_PNL_DELTA_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,3.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,RATIO_PNL_DELTA_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,4.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,15,7.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,15,11.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,15,15,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,15,18.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,15,22.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,85,42.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,85,63.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,85,85,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,85,106.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,RSI2_THRESHOLD_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,85,127.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-4.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-3.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-3,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-2.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,SMA200_DIST_LONG_THRESHOLD,Y,DEAD,DEAD_REVIEW,-3,-1.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,VOL_SPIKE_RELVOL_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,1.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,VOL_SPIKE_RELVOL_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,2.25,,,11,no consumer — verify dead & remove (not a test target),
crypto,VOL_SPIKE_RELVOL_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,3,Y,,11,no consumer — verify dead & remove (not a test target),
crypto,VOL_SPIKE_RELVOL_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,3.75,,,11,no consumer — verify dead & remove (not a test target),
crypto,VOL_SPIKE_RELVOL_THRESHOLD,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,3,4.5,,,11,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,17.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,26.25,,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,35,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,43.75,,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_LONG,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,35,52.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,32.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,48.75,,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,65,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,81.25,,,12,no consumer — verify dead & remove (not a test target),
crypto,BOUNCE_REENTRY_K_RESET_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,65,97.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,DAEMON_REENTRY_SHORT_WT_XUNDER_GATE_ENABLED,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,False,True,,,12,no consumer — verify dead & remove (not a test target),
crypto,DAEMON_REENTRY_SHORT_WT_XUNDER_GATE_ENABLED,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,False,False,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,DIRECTION_FAVORABLE_REENTRY_VEC_ENABLED,Y,VEC_SCREEN,BACKTESTABLE,True,True,Y,,12,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,DIRECTION_FAVORABLE_REENTRY_VEC_ENABLED,Y,VEC_SCREEN,BACKTESTABLE,True,False,,,12,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,EZ_REENTRY_PRICE_CROSS_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,2.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_PRICE_CROSS_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,3.75,,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_PRICE_CROSS_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,5,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_PRICE_CROSS_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,6.25,,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_PRICE_CROSS_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,7.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_QUEUE_CONSUMER_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,2.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_QUEUE_CONSUMER_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,3.75,,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_QUEUE_CONSUMER_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,5,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_QUEUE_CONSUMER_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,6.25,,,12,no consumer — verify dead & remove (not a test target),
crypto,EZ_REENTRY_QUEUE_CONSUMER_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,7.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,GUARANTEED_REENTRY_REQUIRE_HEDGE_OPEN,Y,DEAD,DEAD_REVIEW,True,True,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,GUARANTEED_REENTRY_REQUIRE_HEDGE_OPEN,Y,DEAD,DEAD_REVIEW,True,False,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_LONG_ENABLED,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,True,True,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_LONG_ENABLED,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,True,False,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_ENABLED,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,True,True,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_ENABLED,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,True,False,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,2.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,3.75,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,5,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,6.25,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,7.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.5,0.25,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.5,0.375,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.5,0.5,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.5,0.625,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,0.5,0.75,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_SMA_BOUNCE_SIZE_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.5,0.75,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_SMA_BOUNCE_SIZE_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.5,1.125,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_SMA_BOUNCE_SIZE_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.5,1.5,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_SMA_BOUNCE_SIZE_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.5,1.875,,,12,no consumer — verify dead & remove (not a test target),
crypto,OBLIGATORY_REENTRY_SHORT_SMA_BOUNCE_SIZE_MULT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.5,2.25,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_LIVE_MONITOR_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,30,15,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_LIVE_MONITOR_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,30,22.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_LIVE_MONITOR_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,30,30,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_LIVE_MONITOR_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,30,37.5,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_LIVE_MONITOR_INTERVAL_S,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,30,45,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MAX_LONG,Y,DEAD,DEAD_REVIEW,40,20,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MAX_LONG,Y,DEAD,DEAD_REVIEW,40,30,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MAX_LONG,Y,DEAD,DEAD_REVIEW,40,40,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MAX_LONG,Y,DEAD,DEAD_REVIEW,40,50,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MAX_LONG,Y,DEAD,DEAD_REVIEW,40,60,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MIN_SHORT,Y,DEAD,DEAD_REVIEW,60,30,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MIN_SHORT,Y,DEAD,DEAD_REVIEW,60,45,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MIN_SHORT,Y,DEAD,DEAD_REVIEW,60,60,Y,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MIN_SHORT,Y,DEAD,DEAD_REVIEW,60,75,,,12,no consumer — verify dead & remove (not a test target),
crypto,REENTRY_STOCH_K_MIN_SHORT,Y,DEAD,DEAD_REVIEW,60,90,,,12,no consumer — verify dead & remove (not a test target),
crypto,ENTRY_VOL_MIN_RATIO,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.3,0.65,,,15,no consumer — verify dead & remove (not a test target),
crypto,ENTRY_VOL_MIN_RATIO,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.3,0.975,,,15,no consumer — verify dead & remove (not a test target),
crypto,ENTRY_VOL_MIN_RATIO,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.3,1.3,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,ENTRY_VOL_MIN_RATIO,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.3,1.625,,,15,no consumer — verify dead & remove (not a test target),
crypto,ENTRY_VOL_MIN_RATIO,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,1.3,1.95,,,15,no consumer — verify dead & remove (not a test target),
crypto,HEDGE_ENTRY_MODE,Y,DEAD,DEAD_REVIEW,LOSS_AND_WT,LOSS_AND_WT,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,HEDGE_TRIGGER_LOSS_PCT_ENTRY,Y,DEAD,DEAD_REVIEW,-2,-3,,,15,no consumer — verify dead & remove (not a test target),
crypto,HEDGE_TRIGGER_LOSS_PCT_ENTRY,Y,DEAD,DEAD_REVIEW,-2,-2.5,,,15,no consumer — verify dead & remove (not a test target),
crypto,HEDGE_TRIGGER_LOSS_PCT_ENTRY,Y,DEAD,DEAD_REVIEW,-2,-2,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,HEDGE_TRIGGER_LOSS_PCT_ENTRY,Y,DEAD,DEAD_REVIEW,-2,-1.5,,,15,no consumer — verify dead & remove (not a test target),
crypto,HEDGE_TRIGGER_LOSS_PCT_ENTRY,Y,DEAD,DEAD_REVIEW,-2,-1,,,15,no consumer — verify dead & remove (not a test target),
crypto,LR_PCTB_D_LONG_ENTRY_ENABLED,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,False,True,,,15,no consumer — verify dead & remove (not a test target),
crypto,LR_PCTB_D_LONG_ENTRY_ENABLED,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,False,False,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,MTF_ARMED_ENTRY_SKIP_SHORT,Y,VEC_SCREEN,BACKTESTABLE,True,True,Y,,15,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,MTF_ARMED_ENTRY_SKIP_SHORT,Y,VEC_SCREEN,BACKTESTABLE,True,False,,,15,OFAT/Tier-2 sweep on NPZ (in grind),
crypto,MTS_ENTRY_QUALITY_MIN_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,2.5,,,15,no consumer — verify dead & remove (not a test target),
crypto,MTS_ENTRY_QUALITY_MIN_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,3.75,,,15,no consumer — verify dead & remove (not a test target),
crypto,MTS_ENTRY_QUALITY_MIN_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,5,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,MTS_ENTRY_QUALITY_MIN_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,6.25,,,15,no consumer — verify dead & remove (not a test target),
crypto,MTS_ENTRY_QUALITY_MIN_SHORT,Y,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,7.5,,,15,no consumer — verify dead & remove (not a test target),
crypto,OB_ENTRY_MIN_LONG_SCORE,Y,DEAD,DEAD_REVIEW,0,0,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,OB_ENTRY_MIN_LONG_SCORE,Y,DEAD,DEAD_REVIEW,0,1,,,15,no consumer — verify dead & remove (not a test target),
crypto,OB_ENTRY_MIN_LONG_SCORE,Y,DEAD,DEAD_REVIEW,0,2,,,15,no consumer — verify dead & remove (not a test target),
crypto,OB_ENTRY_MIN_SHORT_SCORE,Y,DEAD,DEAD_REVIEW,0,0,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,OB_ENTRY_MIN_SHORT_SCORE,Y,DEAD,DEAD_REVIEW,0,1,,,15,no consumer — verify dead & remove (not a test target),
crypto,OB_ENTRY_MIN_SHORT_SCORE,Y,DEAD,DEAD_REVIEW,0,2,,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MAX_LONG,Y,DEAD,DEAD_REVIEW,37,18.5,,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MAX_LONG,Y,DEAD,DEAD_REVIEW,37,27.75,,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MAX_LONG,Y,DEAD,DEAD_REVIEW,37,37,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MAX_LONG,Y,DEAD,DEAD_REVIEW,37,46.25,,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MAX_LONG,Y,DEAD,DEAD_REVIEW,37,55.5,,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MIN_SHORT,Y,DEAD,DEAD_REVIEW,63,31.5,,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MIN_SHORT,Y,DEAD,DEAD_REVIEW,63,47.25,,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MIN_SHORT,Y,DEAD,DEAD_REVIEW,63,63,Y,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MIN_SHORT,Y,DEAD,DEAD_REVIEW,63,78.75,,,15,no consumer — verify dead & remove (not a test target),
crypto,RSI_ENTRY_MIN_SHORT,Y,DEAD,DEAD_REVIEW,63,94.5,,,15,no consumer — verify dead & remove (not a test target),
