param,family,main_switch,activation_dependencies,master_resolution,group,registry_role,role,kind,default,test_values,default_control_present,grid_repair_reasons,screen_backends,differential_readiness,deployment_scope,binding_evidence,static_read_sites,promotion_blockers,precedence_layer,precedence_order,retest_class,description,description_source,switch_guidance,per_symbol_live_read,consumed_by,invalidates_layers,requires_controls
ATR_ADAPTIVE_STOP_MULT,ATR_ADAPTIVE_STOP,ATR_ADAPTIVE_STOP_ENABLED,"[""ATR_ADAPTIVE_STOP_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,EXIT,SUB_SETTING,SUB_SETTING,num,2.0,"[1.0, 1.5, 2.0, 2.5, 3.0]",True,[],"[""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,{},"[""NO_LIVE_DECISION_READ""]",EXIT_SOURCE,40,EXIT_REENTRY_BUNDLE,"EXIT SUB SETTING — sets the ATR adaptive stop multiplier close/reduce condition or value; it must be measured with a frozen entry population and paired reentry; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Sweep a bounded typed range; rank close timing only with paired reentry.,False,"{""live"": false, ""tier2"": true, ""vec"": false}","[""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
ATR_PARITY_EQUITY_BASE_USD,ATR_PARITY_EQUITY,,[],STANDALONE_OR_UNRESOLVED,OTHER,SUB_SETTING,SUB_SETTING,num,35000.0,"[17500.0, 26250.0, 35000.0, 43750.0, 52500.0]",True,[],"[""VECTOR_DIAGNOSTIC""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,"{""vector"": [""v8_vec_sweep.py""]}","[""NO_LIVE_DECISION_READ""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER SUB SETTING — sets the cross-cutting ATR parity equity base usd regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": false, ""tier2"": false, ""vec"": true}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
ATR_PARITY_QTY_CAP_MULT,ATR_PARITY_QTY,,[],STANDALONE_OR_UNRESOLVED,SIZING,SUB_SETTING,SUB_SETTING,num,5.0,"[2.5, 3.75, 5.0, 6.25, 7.5]",True,[],"[""VECTOR_DIAGNOSTIC""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,"{""vector"": [""v8_vec_sweep.py""]}","[""NO_LIVE_DECISION_READ""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the ATR parity quantity cap multiplier deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": false, ""tier2"": false, ""vec"": true}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
ATR_PARITY_USE_DAILY,ATR_PARITY_USE,,[],STANDALONE_OR_UNRESOLVED,OTHER,MAIN_SWITCH,FILTER,bool,True,"[true, false]",True,[],"[""VECTOR_DIAGNOSTIC""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,"{""vector"": [""v8_vec_sweep.py""]}","[""NO_LIVE_DECISION_READ""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting ATR parity use daily regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=False; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Treat as a cross-cutting guard; retest the complete bundle or mark RECONNECT.,False,"{""live"": false, ""tier2"": false, ""vec"": true}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
ATR_TRAIL_2X_EXIT_ENABLED,ATR_TRAIL_2X,,[],SELF_MASTER,EXIT,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,EXIT MAIN SWITCH — turns the ATR trail 2x exit enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
ATR_TRAIL_ENABLED_TRADIER,ATR_TRAIL_ENABLED,,[],SELF_MASTER,EXIT,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,{},"[""NO_LIVE_DECISION_READ""]",FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,"EXIT MAIN SWITCH — turns the ATR trail enabled tradier action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": false, ""tier2"": true, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
AUGMENTATION_COOLDOWN_SECONDS,AUGMENTATION_COOLDOWN,,[],STANDALONE_OR_UNRESOLVED,OTHER,SUB_SETTING,SUB_SETTING,num,300.0,"[150.0, 225.0, 300.0, 375.0, 450.0]",True,[],"[""VECTOR_DIAGNOSTIC"", ""EXACT_V8""]",READY_VECTOR_SCREEN_THEN_EXACT,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER SUB SETTING — sets the cross-cutting augmentation cooldown seconds regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": true}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
AUGMENT_ONLY_WHEN_PROFITABLE_TRADIER,AUGMENT_ONLY_WHEN,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,bool,True,"[true, false]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting augment only when profitable tradier regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=False; global-only.",GENERATED_CONSERVATIVE,Treat as a cross-cutting guard; retest the complete bundle or mark RECONNECT.,False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BACKTEST_VALIDATED_GATES_TRADIER,BACKTEST_VALIDATED_GATES,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,bool,True,"[true, false]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""exact_wrapper"": [""v8_quick_engine.py""], ""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting backtest validated gates tradier regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=False; global-only.",GENERATED_CONSERVATIVE,Treat as a cross-cutting guard; retest the complete bundle or mark RECONNECT.,False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BAND_SLOPE_SIZING_V2_DEPTH_GAIN,BAND_SLOPE_SIZING,BAND_SLOPE_SIZING_V2_ENABLED,"[""BAND_SLOPE_SIZING_V2_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,SUB_SETTING,SUB_SETTING,num,1.0,"[0.5, 0.75, 1.0, 1.25, 1.5]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the band slope sizing v2 depth gain deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BAND_SLOPE_SIZING_V2_ENABLED,BAND_SLOPE_SIZING,,[],SELF_MASTER,SIZING,MAIN_SWITCH,MAIN_SWITCH,bool,True,"[true, false]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,SIZING MAIN SWITCH — turns the band slope sizing v2 enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BAND_SLOPE_SIZING_V2_MAX,BAND_SLOPE_SIZING,BAND_SLOPE_SIZING_V2_ENABLED,"[""BAND_SLOPE_SIZING_V2_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,FILTER,FILTER,num,2.5,"[1.25, 1.875, 2.5, 3.125, 3.75]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING FILTER — sets the band slope sizing v2 maximum deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BAND_SLOPE_SIZING_V2_MIN,BAND_SLOPE_SIZING,BAND_SLOPE_SIZING_V2_ENABLED,"[""BAND_SLOPE_SIZING_V2_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,FILTER,FILTER,num,0.5,"[0.25, 0.375, 0.5, 0.625, 0.75]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING FILTER — sets the band slope sizing v2 minimum deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BAND_SLOPE_SIZING_V2_SLOPE_NORM_PCT_DAY,BAND_SLOPE_SIZING,BAND_SLOPE_SIZING_V2_ENABLED,"[""BAND_SLOPE_SIZING_V2_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,SUB_SETTING,SUB_SETTING,num,1.0,"[0.5, 0.75, 1.0, 1.25, 1.5]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the band slope sizing v2 slope norm percent day deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BASIS_CONDITION,BASIS_CONDITION,,[],STANDALONE_OR_UNRESOLVED,OTHER,MAIN_SWITCH,FILTER,bool,False,"[true, false]",True,[],"[""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,{},"[""NO_LIVE_DECISION_READ""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting basis condition regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=False; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Treat as a cross-cutting guard; retest the complete bundle or mark RECONNECT.,False,"{""live"": false, ""tier2"": true, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BB_BREAKOUT_ENABLED,BB_BREAKOUT,,[],SELF_MASTER,ENTRY,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""VECTOR_DIAGNOSTIC"", ""EXACT_V8""]",READY_VECTOR_SCREEN_THEN_EXACT,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""], ""vector"": [""v8_vec_sweep.py""]}",[],FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,ENTRY MAIN SWITCH — turns the Bollinger band breakout enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": true, ""vec"": true}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BB_BREAKOUT_SCORE,BB_BREAKOUT_SCORE,BB_BREAKOUT_ENABLED,"[""BB_BREAKOUT_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,ENTRY,SUB_SETTING,SUB_SETTING,num,20,"[10, 15, 20, 25, 30]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],ENTRY_SOURCE,20,ENTRY_AND_DOWNSTREAM,ENTRY SUB SETTING — sets the Bollinger band breakout score entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only.,GENERATED_CONSERVATIVE,Sweep a bounded typed range; entry-count polarity is empirical.,False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BB_ENTRY_LONG_THRESHOLD,BB_ENTRY_LONG,,[],STANDALONE_OR_UNRESOLVED,ENTRY,FILTER,FILTER,num,0.3,"[0.15, 0.225, 0.3, 0.375, 0.45]",True,[],"[""VECTOR_DIAGNOSTIC"", ""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,"{""vector"": [""v8_vec_sweep.py""]}","[""NO_LIVE_DECISION_READ""]",ENTRY_FILTER,30,ENTRY_AND_DOWNSTREAM,"ENTRY FILTER — sets the Bollinger band entry long threshold entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Tighten to reduce qualifying entries; loosen to restore trades; verify polarity.,False,"{""live"": false, ""tier2"": true, ""vec"": true}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BB_ENTRY_SHORT_THRESHOLD,BB_ENTRY_SHORT,,[],STANDALONE_OR_UNRESOLVED,ENTRY,FILTER,FILTER,num,0.7,"[0.35, 0.525, 0.7, 0.875, 1.05]",True,[],"[""VECTOR_DIAGNOSTIC"", ""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,"{""vector"": [""v8_vec_sweep.py""]}","[""NO_LIVE_DECISION_READ""]",ENTRY_FILTER,30,ENTRY_AND_DOWNSTREAM,"ENTRY FILTER — sets the Bollinger band entry short threshold entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Tighten to reduce qualifying entries; loosen to restore trades; verify polarity.,False,"{""live"": false, ""tier2"": true, ""vec"": true}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BB_FROZEN_STOP_ENABLED,BB_FROZEN_STOP,,[],SELF_MASTER,EXIT,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""VECTOR_DIAGNOSTIC"", ""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,"{""exact_wrapper"": [""backtest_v8_engine.py""], ""vector"": [""v8_vec_sweep.py""]}","[""NO_LIVE_DECISION_READ""]",FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,"EXIT MAIN SWITCH — turns the Bollinger band frozen stop enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": false, ""tier2"": true, ""vec"": true}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BB_PULLBACK_GATE_ENABLED,BB_PULLBACK_GATE,,[],SELF_MASTER,OTHER,MAIN_SWITCH,MAIN_SWITCH,bool,True,"[true, false]",True,[],"[""VECTOR_DIAGNOSTIC""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,{},"[""NO_LIVE_DECISION_READ""]",FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,"ENTRY FILTER — requires a Bollinger pullback condition before entry; enabling can reduce entries, while disabling admits more signals; off=False; signal-dependent. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",VERIFIED,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": false, ""tier2"": false, ""vec"": true}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
BB_PULLBACK_GATE_LONG_MAX,BB_PULLBACK_GATE,BB_PULLBACK_GATE_ENABLED,"[""BB_PULLBACK_GATE_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,OTHER,FILTER,FILTER,num,0.3,"[0.15, 0.225, 0.3, 0.375, 0.45]",True,[],"[""VECTOR_DIAGNOSTIC""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,{},"[""NO_LIVE_DECISION_READ""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting Bollinger band pullback gate long maximum regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": false, ""tier2"": false, ""vec"": true}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
